seed,k,train_condition,train_snr,test_snr,class_idx,class_name,ap,auc,precision,recall,f1
0,2,M,,10,1,BowheadWhale,0.6332779279389481,0.8932299741602067,0.5178571428571336,0.6744186046511471,0.5858585858580827
0,2,M,,10,2,ClymeneDolphin,0.8961371389415964,0.9728165374677004,0.7608695652173747,0.813953488372074,0.786516853932067
0,2,M,,10,3,Frasherdolphin,0.8755919818568394,0.9785487288135594,0.7777777777777561,0.8749999999999726,0.8235294117641833
0,2,M,,10,4,HumpbackWhale,0.6093804163454769,0.8376419898159029,0.6470588235293927,0.47826086956520697,0.5499999999994974
0,2,M,,10,5,KillerWhale,0.9090622347330446,0.9867256637168141,0.8039215686274351,0.9761904761904528,0.8817204301070125
0,2,M,,10,6,NorthernRightWhale,0.5591095178993131,0.8319544428924466,0.586206896551704,0.4146341463414533,0.4857142857137865
0,2,S,5.0,-5,0,BottlenoseDolphin,0.5186899919213938,0.876229034123771,0.4999999999999643,0.3333333333333175,0.3999999999994972
0,2,S,5.0,-5,1,BowheadWhale,0.6044634315388288,0.8093023255813954,0.5869565217391176,0.6279069767441714,0.6067415730331946
0,2,S,5.0,-5,2,ClymeneDolphin,0.5572045390651221,0.7813953488372093,0.4423076923076838,0.5348837209302201,0.4842105263152838
0,2,S,5.0,-5,3,Frasherdolphin,0.5785001215854809,0.943458686440678,0.4393939393939328,0.9062499999999716,0.5918367346934256
0,2,S,5.0,-5,4,HumpbackWhale,0.30658579587022144,0.6493341167254212,0.3749999999999844,0.1956521739130392,0.2571428571423992
0,2,S,5.0,-5,5,KillerWhale,0.738372027459132,0.928676780446692,0.690476190476174,0.690476190476174,0.690476190475674
0,2,S,5.0,-5,6,NorthernRightWhale,0.3314256639365172,0.7022671107768347,0.3749999999999844,0.21951219512194586,0.2769230769226026
0,2,S,5.0,0,0,BottlenoseDolphin,0.7541660243339654,0.9385000963948331,0.9090909090908265,0.47619047619045357,0.6249999999995098
0,2,S,5.0,0,1,BowheadWhale,0.6308724500289222,0.834108527131783,0.5714285714285597,0.6511627906976593,0.6086956521734018
0,2,S,5.0,0,2,ClymeneDolphin,0.7192853952569682,0.8946770025839793,0.5306122448979483,0.6046511627906835,0.5652173913038376
0,2,S,5.0,0,3,Frasherdolphin,0.6966420933758751,0.9539194915254238,0.5471698113207444,0.9062499999999716,0.6823529411759849
0,2,S,5.0,0,4,HumpbackWhale,0.4258856631562171,0.7201331766549157,0.4999999999999853,0.3695652173912963,0.4249999999995006
0,2,S,5.0,0,5,KillerWhale,0.8873480321721264,0.9651285292878213,0.7916666666666502,0.9047619047618832,0.8444444444439279
0,2,S,5.0,0,6,NorthernRightWhale,0.4654219661123478,0.8015472225206833,0.5416666666666441,0.31707317073169955,0.39999999999952185
0,2,S,5.0,5,0,BottlenoseDolphin,0.8465506988679306,0.9712743396953923,0.9333333333332711,0.666666666666635,0.7777777777772485
0,2,S,5.0,5,1,BowheadWhale,0.6872126050455707,0.8602583979328166,0.5370370370370271,0.6744186046511471,0.5979381443293911
0,2,S,5.0,5,2,ClymeneDolphin,0.823120884399348,0.9394315245478035,0.7073170731707145,0.6744186046511471,0.6904761904756742
0,2,S,5.0,5,3,Frasherdolphin,0.7852749261035732,0.975635593220339,0.64444444444443,0.9062499999999716,0.7532467532462477
0,2,S,5.0,5,4,HumpbackWhale,0.5105688914778579,0.7758519388954171,0.6206896551723924,0.3913043478260784,0.4799999999995128
0,2,S,5.0,5,5,KillerWhale,0.9412976308154095,0.9848293299620733,0.8444444444444257,0.9047619047618832,0.8735632183902852
0,2,S,5.0,5,6,NorthernRightWhale,0.5478075390744872,0.8348554851187279,0.4871794871794747,0.46341463414633016,0.4749999999994884
0,2,S,5.0,10,0,BottlenoseDolphin,0.9023024780087474,0.9828417196838249,0.9999999999999376,0.7619047619047257,0.8648648648643273
0,2,S,5.0,10,1,BowheadWhale,0.6811687685508122,0.8919896640826874,0.5744680851063707,0.6279069767441714,0.5999999999994876
0,2,S,5.0,10,2,ClymeneDolphin,0.848077907569253,0.9593798449612403,0.7317073170731528,0.6976744186046349,0.7142857142851974
0,2,S,5.0,10,3,Frasherdolphin,0.8068116658592945,0.980270127118644,0.6666666666666519,0.9374999999999707,0.7792207792202732
0,2,S,5.0,10,4,HumpbackWhale,0.5651089535934609,0.8251077164120643,0.6896551724137694,0.4347826086956427,0.5333333333328448
0,2,S,5.0,10,5,KillerWhale,0.9674428757049831,0.9929414243573536,0.812499999999983,0.9285714285714064,0.8666666666661496
0,2,S,5.0,10,6,NorthernRightWhale,0.610300339417209,0.8697754378424842,0.47619047619046484,0.48780487804876854,0.4819277108428619
0,4,C,,-5,0,BottlenoseDolphin,0.4597261254735544,0.8403701561596298,0.3599999999999856,0.4285714285714082,0.3913043478255738
0,4,C,,-5,1,BowheadWhale,0.48406623821429334,0.776640826873385,0.8571428571427346,0.13953488372092698,0.2399999999997496
0,4,C,,-5,2,ClymeneDolphin,0.6335735527687846,0.8863049095607235,0.6562499999999795,0.4883720930232444,0.5599999999994958
0,4,C,,-5,3,Frasherdolphin,0.31396681717714614,0.7967425847457626,0.1969696969696955,0.8124999999999746,0.3170731707313893
0,4,C,,-5,4,HumpbackWhale,0.5738360866509437,0.7957305131218175,0.6190476190475896,0.2826086956521678,0.3880597014920954
0,4,C,,-5,5,KillerWhale,0.7083938921500107,0.950906026127265,0.6874999999999785,0.5238095238095113,0.5945945945940876
0,4,C,,-5,6,NorthernRightWhale,0.340966113236721,0.7159127538411948,0.3684210526315596,0.170731707317069,0.2333333333328928
0,4,C,,0,0,BottlenoseDolphin,0.6898729477564282,0.8937728937728937,0.555555555555535,0.7142857142856803,0.6249999999994819
0,4,C,,0,1,BowheadWhale,0.6559188297456187,0.8803100775193798,0.8571428571427959,0.27906976744185397,0.421052631578562
0,4,C,,0,2,ClymeneDolphin,0.905170552145939,0.9762273901808786,0.8888888888888642,0.7441860465116106,0.8101265822779643
0,4,C,,0,3,Frasherdolphin,0.5406892955771049,0.9098252118644068,0.3229166666666633,0.9687499999999697,0.48437499999961736
0,4,C,,0,4,HumpbackWhale,0.7882690754429329,0.8872894633764198,0.8108108108107889,0.6521739130434641,0.7228915662645485
0,4,C,,0,5,KillerWhale,0.8484765904517175,0.9752423093131057,0.7560975609755913,0.7380952380952205,0.746987951806711
0,4,C,,0,6,NorthernRightWhale,0.4978561695470432,0.811862039325239,0.6470588235293737,0.26829268292682273,0.37931034482715875
0,4,C,,5,0,BottlenoseDolphin,0.7886486590012903,0.924619240408714,0.5925925925925707,0.7619047619047257,0.6666666666661467
0,4,C,,5,1,BowheadWhale,0.8033689307924528,0.9528682170542635,0.818181818181781,0.41860465116278095,0.5538461538456889
0,4,C,,5,2,ClymeneDolphin,0.9596364021147374,0.9922480620155039,0.88095238095236,0.8604651162790498,0.8705882352935972
0,4,C,,5,3,Frasherdolphin,0.7105742155639738,0.9537870762711864,0.49206349206348426,0.9687499999999697,0.6526315789469079
0,4,C,,5,4,HumpbackWhale,0.8571249591357066,0.9071680376028202,0.8333333333333135,0.7608695652173747,0.7954545454540283
0,4,C,,5,5,KillerWhale,0.9249273644342347,0.9863042562157606,0.7916666666666502,0.9047619047618832,0.8444444444439279
0,4,C,,5,6,NorthernRightWhale,0.6173004881999105,0.869345653808961,0.7499999999999688,0.4390243902438917,0.5538461538456709
0,4,C,,10,0,BottlenoseDolphin,0.846637665685285,0.9471756313861577,0.8421052631578505,0.7619047619047257,0.7999999999994613
0,4,C,,10,1,BowheadWhale,0.9326808285097457,0.9877002583979327,0.9374999999999707,0.6976744186046349,0.7999999999994893
0,4,C,,10,2,ClymeneDolphin,0.9718135689170846,0.9948320413436693,0.9090909090908884,0.9302325581395132,0.9195402298845362
0,4,C,,10,3,Frasherdolphin,0.7619718257333995,0.9645127118644068,0.5740740740740634,0.9687499999999697,0.7209302325576554
0,4,C,,10,4,HumpbackWhale,0.9086073152067942,0.9343909126517823,0.9024390243902218,0.804347826086939,0.8505747126431602
0,4,C,,10,5,KillerWhale,0.9766412501806387,0.9953645174884114,0.8541666666666489,0.9761904761904528,0.9111111111105931
0,4,C,,10,6,NorthernRightWhale,0.7856376237005724,0.9108198130439454,0.8333333333333056,0.6097560975609607,0.7042253521121683
0,4,M,,-5,0,BottlenoseDolphin,0.4088111097631236,0.8989782147676884,0.4411764705882223,0.7142857142856803,0.5454545454540535
0,4,M,,-5,1,BowheadWhale,0.4777282400772694,0.7947286821705426,0.5925925925925707,0.3720930232558053,0.4571428571423702
0,4,M,,-5,2,ClymeneDolphin,0.6961916816036954,0.915968992248062,0.7073170731707145,0.6744186046511471,0.6904761904756742
0,4,M,,-5,3,Frasherdolphin,0.7902084859071826,0.936175847457627,0.7179487179486995,0.8749999999999726,0.7887323943656798
0,4,M,,-5,4,HumpbackWhale,0.7098935010281731,0.855072463768116,0.6595744680850923,0.6739130434782462,0.6666666666661523
0,4,M,,-5,5,KillerWhale,0.8974443433889993,0.976717235566793,0.868421052631556,0.7857142857142669,0.8249999999994804
0,4,M,,-5,6,NorthernRightWhale,0.28863823099798347,0.6399484259159772,0.26190476190475565,0.26829268292682273,0.26506024096334907
0,4,M,,0,0,BottlenoseDolphin,0.5084514382567246,0.9076537497590129,0.4571428571428441,0.7619047619047257,0.5714285714280822
0,4,M,,0,1,BowheadWhale,0.5070668260030261,0.8380361757105943,0.6206896551723924,0.41860465116278095,0.49999999999950495
0,4,M,,0,2,ClymeneDolphin,0.8291798415204074,0.9594832041343669,0.7857142857142669,0.7674418604650984,0.7764705882347758
0,4,M,,0,3,Frasherdolphin,0.8379890725047466,0.9503442796610169,0.7714285714285494,0.8437499999999736,0.8059701492532083
0,4,M,,0,4,HumpbackWhale,0.8157996653089621,0.8984528006267137,0.7499999999999829,0.7173913043478105,0.7333333333328174
0,4,M,,0,5,KillerWhale,0.9529114232816921,0.9874631268436578,0.8780487804877835,0.8571428571428367,0.8674698795175513
0,4,M,,0,6,NorthernRightWhale,0.39287613719209935,0.7377242935424949,0.3809523809523719,0.39024390243901486,0.38554216867418956
0,4,M,,5,0,BottlenoseDolphin,0.6616666950693196,0.8904954694428378,0.59999999999998,0.8571428571428164,0.7058823529406644
0,4,M,,5,1,BowheadWhale,0.5825193125664146,0.8787596899224805,0.6551724137930809,0.44186046511626875,0.5277777777772819
0,4,M,,5,2,ClymeneDolphin,0.8908435277705515,0.9786046511627906,0.8947368421052395,0.7906976744185862,0.8395061728389871
0,4,M,,5,3,Frasherdolphin,0.8926077427349102,0.9810646186440677,0.7999999999999771,0.8749999999999726,0.835820895521864
0,4,M,,5,4,HumpbackWhale,0.8467816140791288,0.9049157853505679,0.7659574468084943,0.7826086956521568,0.7741935483865802
0,4,M,,5,5,KillerWhale,0.9727145123858569,0.9923093131057733,0.9090909090908884,0.9523809523809297,0.9302325581390134
0,4,M,,5,6,NorthernRightWhale,0.4792726613356052,0.7896207155904158,0.3999999999999911,0.4390243902438917,0.41860465116228207
0,4,M,,10,0,BottlenoseDolphin,0.7073121583290716,0.868324657798342,0.6206896551723924,0.8571428571428164,0.719999999999484
0,4,M,,10,1,BowheadWhale,0.6521185299669254,0.9123514211886304,0.6571428571428384,0.5348837209302201,0.5897435897430798
0,4,M,,10,2,ClymeneDolphin,0.8792350262944661,0.9862532299741602,0.8749999999999781,0.813953488372074,0.8433734939753839
0,4,M,,10,3,Frasherdolphin,0.9283444004123396,0.9883474576271186,0.7999999999999771,0.8749999999999726,0.835820895521864
0,4,M,,10,4,HumpbackWhale,0.8816752573172671,0.9253819036427732,0.7872340425531748,0.804347826086939,0.7956989247306657
0,4,M,,10,5,KillerWhale,0.9829902197069682,0.9962073324905183,0.8666666666666474,0.9285714285714064,0.8965517241374109
0,4,M,,10,6,NorthernRightWhale,0.5488979626733869,0.8266895884817879,0.4864864864864733,0.4390243902438917,0.46153846153795103
0,4,S,5.0,-5,0,BottlenoseDolphin,0.46082856178717296,0.9302101407364565,0.3518518518518453,0.9047619047618618,0.5066666666662499
0,4,S,5.0,-5,1,BowheadWhale,0.40428701443283555,0.7237209302325581,0.4117647058823408,0.3255813953488296,0.363636363635861
0,4,S,5.0,-5,2,ClymeneDolphin,0.6557601609279899,0.8825839793281655,0.6470588235293927,0.5116279069767322,0.5714285714280634
0,4,S,5.0,-5,3,Frasherdolphin,0.6106304599185468,0.9058527542372882,0.6052631578947208,0.7187499999999775,0.6571428571423419
0,4,S,5.0,-5,4,HumpbackWhale,0.7586778715689249,0.8580101840971407,0.6585365853658376,0.5869565217391176,0.620689655171901
0,4,S,5.0,-5,5,KillerWhale,0.7803170605210523,0.9058154235145385,0.7999999999999734,0.5714285714285579,0.666666666666162
0,4,S,5.0,-5,6,NorthernRightWhale,0.28115601722522543,0.6676694960782207,0.24324324324323665,0.21951219512194586,0.23076923076872619
0,4,S,5.0,0,0,BottlenoseDolphin,0.6332823733340374,0.9602853287063813,0.47619047619046484,0.9523809523809071,0.6349206349201703
0,4,S,5.0,0,1,BowheadWhale,0.4636427865079459,0.7887338501291989,0.49999999999998435,0.3720930232558053,0.42666666666616604
0,4,S,5.0,0,2,ClymeneDolphin,0.8934491852993242,0.9561757105943153,0.7749999999999806,0.7209302325581227,0.7469879518067114
0,4,S,5.0,0,3,Frasherdolphin,0.8024587758348788,0.9494173728813559,0.7999999999999771,0.8749999999999726,0.835820895521864
0,4,S,5.0,0,4,HumpbackWhale,0.8341018055152255,0.9056012534273404,0.7142857142856996,0.7608695652173747,0.7368421052626427
0,4,S,5.0,0,5,KillerWhale,0.8786141508813222,0.9513274336283186,0.815789473684189,0.7380952380952205,0.7749999999994818
0,4,S,5.0,0,6,NorthernRightWhale,0.3744283631236925,0.7217148382937575,0.3749999999999883,0.2926829268292611,0.3287671232871698
0,4,S,5.0,5,0,BottlenoseDolphin,0.716574916517871,0.9492963177173703,0.5806451612903039,0.8571428571428164,0.6923076923071841
0,4,S,5.0,5,1,BowheadWhale,0.5384202854620292,0.8527131782945736,0.5555555555555401,0.4651162790697566,0.5063291139235417
0,4,S,5.0,5,2,ClymeneDolphin,0.9264795486052271,0.9801550387596899,0.88095238095236,0.8604651162790498,0.8705882352935972
0,4,S,5.0,5,3,Frasherdolphin,0.8824047496504349,0.9827860169491526,0.8749999999999726,0.8749999999999726,0.8749999999994725
0,4,S,5.0,5,4,HumpbackWhale,0.8737339833538836,0.9398746572659615,0.6727272727272605,0.804347826086939,0.7326732673262221
0,4,S,5.0,5,5,KillerWhale,0.9375443487057792,0.9768225874420565,0.8499999999999787,0.8095238095237902,0.8292682926824068
0,4,S,5.0,5,6,NorthernRightWhale,0.4574672796267377,0.7937036639088858,0.46874999999998535,0.3658536585365764,0.41095890410908537
0,4,S,5.0,10,0,BottlenoseDolphin,0.7931987907599131,0.9521881627144785,0.6428571428571199,0.8571428571428164,0.7346938775505005
0,4,S,5.0,10,1,BowheadWhale,0.6069014949892363,0.9124547803617571,0.5813953488371958,0.5813953488371958,0.5813953488366957
0,4,S,5.0,10,2,ClymeneDolphin,0.9168247048102288,0.9841860465116279,0.8999999999999775,0.8372093023255619,0.8674698795175521
0,4,S,5.0,10,3,Frasherdolphin,0.9498776989813067,0.9929819915254238,0.8749999999999726,0.8749999999999726,0.8749999999994725
0,4,S,5.0,10,4,HumpbackWhale,0.8855842044435418,0.946337641989816,0.7037037037036906,0.8260869565217211,0.7599999999994878
0,4,S,5.0,10,5,KillerWhale,0.9693832856612701,0.9917825537294563,0.9487179487179244,0.88095238095236,0.9135802469130583
0,4,S,5.0,10,6,NorthernRightWhale,0.48362018538339996,0.8025142365961104,0.4374999999999863,0.341463414634138,0.38356164383511354
0,8,C,,-5,0,BottlenoseDolphin,0.4860947834916197,0.9080393290919607,0.35555555555554763,0.7619047619047257,0.4848484848480362
0,8,C,,-5,1,BowheadWhale,0.43016697722674124,0.7960723514211886,0.5555555555554939,0.11627906976743915,0.19230769230739866
0,8,C,,-5,2,ClymeneDolphin,0.6045173822018641,0.8614987080103359,0.5714285714285511,0.3720930232558053,0.45070422535162236
0,8,C,,-5,3,Frasherdolphin,0.33990974505218774,0.8013771186440678,0.21666666666666487,0.8124999999999746,0.3421052631575578
0,8,C,,-5,4,HumpbackWhale,0.6699714999921974,0.8428319623971798,0.8333333333332871,0.32608695652173203,0.46874999999958106
0,8,C,,-5,5,KillerWhale,0.7781432569728365,0.9475347661188369,0.72972972972971,0.6428571428571275,0.683544303796953
0,8,C,,-5,6,NorthernRightWhale,0.33318002390895113,0.7321371011066939,0.45454545454541323,0.12195121951219214,0.1923076923073513
0,8,C,,0,0,BottlenoseDolphin,0.7288332154972311,0.9411991517254675,0.42499999999998933,0.809523809523771,0.5573770491798581
0,8,C,,0,1,BowheadWhale,0.5502902120030919,0.8308010335917313,0.7272727272726611,0.18604651162790264,0.29629629629596094
0,8,C,,0,2,ClymeneDolphin,0.8490481503129917,0.9637209302325581,0.8285714285714049,0.6744186046511471,0.7435897435892298
0,8,C,,0,3,Frasherdolphin,0.594252591119535,0.9001588983050848,0.2884615384615357,0.9374999999999707,0.441176470587869
0,8,C,,0,4,HumpbackWhale,0.8388823039147939,0.9138268703486094,0.9310344827585887,0.5869565217391176,0.7199999999995065
0,8,C,,0,5,KillerWhale,0.8427442276715743,0.96196797302992,0.6666666666666495,0.6190476190476043,0.64197530864146
0,8,C,,0,6,NorthernRightWhale,0.45413283040040614,0.7923068657999355,0.79999999999992,0.19512195121950743,0.31372549019575086
0,8,C,,5,0,BottlenoseDolphin,0.7991226390231969,0.9643339117023328,0.4999999999999853,0.809523809523771,0.6181818181813236
0,8,C,,5,1,BowheadWhale,0.6795250143736884,0.8733850129198968,0.8888888888888395,0.3720930232558053,0.5245901639339929
0,8,C,,5,2,ClymeneDolphin,0.9211755598113752,0.9872868217054264,0.8974358974358744,0.813953488372074,0.8536585365848463
0,8,C,,5,3,Frasherdolphin,0.7326405562500385,0.9598781779661016,0.4078947368420999,0.9687499999999697,0.5740740740736464
0,8,C,,5,4,HumpbackWhale,0.8856358353917644,0.9452604778691736,0.8837209302325375,0.8260869565217211,0.8539325842691443
0,8,C,,5,5,KillerWhale,0.9122842436120325,0.97724399494311,0.7499999999999829,0.7857142857142669,0.7674418604645986
0,8,C,,5,6,NorthernRightWhale,0.5229287512141886,0.7991834103363059,0.7142857142856632,0.24390243902438427,0.3636363636359709
0,8,C,,10,0,BottlenoseDolphin,0.8460806585081608,0.9735878156930788,0.5142857142856996,0.8571428571428164,0.6428571428566511
0,8,C,,10,1,BowheadWhale,0.8238771854012505,0.9552454780361758,0.888888888888856,0.5581395348837079,0.6857142857137922
0,8,C,,10,2,ClymeneDolphin,0.9662004396139731,0.9931782945736435,0.88095238095236,0.8604651162790498,0.8705882352935972
0,8,C,,10,3,Frasherdolphin,0.8033793253286092,0.9776218220338982,0.4696969696969626,0.9687499999999697,0.632653061224037
0,8,C,,10,4,HumpbackWhale,0.926312430037813,0.9665099882491186,0.9499999999999762,0.8260869565217211,0.88372093023204
0,8,C,,10,5,KillerWhale,0.9639964627960702,0.9900969237252423,0.9047619047618832,0.9047619047618832,0.9047619047613833
0,8,C,,10,6,NorthernRightWhale,0.6381997653700029,0.8640807993983024,0.7499999999999533,0.2926829268292611,0.42105263157852874
0,8,M,,-5,0,BottlenoseDolphin,0.6341788308422486,0.9446693657219973,0.4090909090908998,0.8571428571428164,0.5538461538456994
0,8,M,,-5,1,BowheadWhale,0.6572272807803942,0.8978811369509044,0.568627450980381,0.6744186046511471,0.6170212765952351
0,8,M,,-5,2,ClymeneDolphin,0.7759677753498488,0.9290956072351422,0.7931034482758348,0.5348837209302201,0.63888888888839
0,8,M,,-5,3,Frasherdolphin,0.7190669168475107,0.938426906779661,0.7027027027026836,0.8124999999999746,0.7536231884052779
0,8,M,,-5,4,HumpbackWhale,0.7168433706469216,0.8597728162945554,0.7741935483870719,0.5217391304347713,0.6233766233761261
0,8,M,,-5,5,KillerWhale,0.9022840760448249,0.9793510324483775,0.8095238095237902,0.8095238095237902,0.8095238095232903
0,8,M,,-5,6,NorthernRightWhale,0.5660852223857018,0.8309874288170194,0.5588235294117483,0.46341463414633016,0.5066666666661575
0,8,M,,0,0,BottlenoseDolphin,0.8741311873586646,0.9811066126855601,0.6799999999999728,0.809523809523771,0.7391304347820803
0,8,M,,0,1,BowheadWhale,0.8108409470545587,0.9331266149870802,0.6363636363636248,0.813953488372074,0.7142857142852073
0,8,M,,0,2,ClymeneDolphin,0.9210609482738065,0.9697157622739019,0.8947368421052395,0.7906976744185862,0.8395061728389871
0,8,M,,0,3,Frasherdolphin,0.8490237850502935,0.9800052966101694,0.7368421052631384,0.8749999999999726,0.7999999999994808
0,8,M,,0,4,HumpbackWhale,0.833679315621158,0.9230317273795535,0.8055555555555332,0.6304347826086819,0.7073170731702217
0,8,M,,0,5,KillerWhale,0.9540622985146949,0.9913611462284029,0.8837209302325375,0.9047619047618832,0.8941176470583024
0,8,M,,0,6,NorthernRightWhale,0.6433059365117859,0.8762221983453314,0.636363636363617,0.512195121951207,0.567567567567058
0,8,M,,5,0,BottlenoseDolphin,0.9539135969668826,0.9946018893387315,0.9047619047618618,0.9047619047618618,0.9047619047613618
