seed,k,train_condition,train_snr,stage,epoch,loss,alpha
0,2,C,,joint,26,0.5643410086631775,0.6251310110092163
0,2,C,,joint,27,0.5618225932121277,0.62833172082901
0,2,C,,joint,28,0.553027868270874,0.6288392543792725
0,2,C,,joint,29,0.5594366192817688,0.6314132213592529
0,2,C,,joint,30,0.5540363192558289,0.6298717856407166
0,2,C,,joint,31,0.552827775478363,0.6268700957298279
0,2,C,,joint,32,0.5634057521820068,0.6282605528831482
0,2,C,,joint,33,0.547057569026947,0.6338728666305542
0,2,C,,joint,34,0.5490237474441528,0.6314059495925903
0,2,C,,joint,35,0.5381755828857422,0.6328189373016357
0,2,C,,joint,36,0.5433688759803772,0.6363729238510132
0,2,C,,joint,37,0.5353216528892517,0.6386032104492188
0,2,C,,joint,38,0.5587247014045715,0.6418308615684509
0,2,C,,joint,39,0.5391320586204529,0.6406313180923462
0,2,C,,joint,40,0.533600926399231,0.6405582427978516
0,2,C,,joint,41,0.5489568114280701,0.6400176882743835
0,2,C,,joint,42,0.5374411344528198,0.6420579552650452
0,2,C,,joint,43,0.5347127318382263,0.6448557376861572
0,2,C,,joint,44,0.5675368309020996,0.6451019048690796
0,2,C,,joint,45,0.5427147746086121,0.6450415849685669
0,2,C,,joint,46,0.5383145213127136,0.643449604511261
0,2,C,,joint,47,0.5555552840232849,0.6436784863471985
0,2,C,,joint,48,0.5329707264900208,0.6463371515274048
0,2,C,,joint,49,0.5451874732971191,0.644841730594635
0,2,C,,joint,50,0.5373578667640686,0.646554708480835
0,2,C,,joint,51,0.5375878810882568,0.6486706137657166
0,2,C,,joint,52,0.5273078083992004,0.6503081917762756
0,2,C,,joint,53,0.5202381610870361,0.6545443534851074
0,2,C,,joint,54,0.5474021434783936,0.6573153734207153
0,2,C,,joint,55,0.5294662714004517,0.6547037363052368
0,2,C,,joint,56,0.5382064580917358,0.6570154428482056
0,2,C,,joint,57,0.5291504859924316,0.6547458171844482
0,2,C,,joint,58,0.5304648280143738,0.6558513641357422
0,2,C,,joint,59,0.5260009765625,0.6597650647163391
0,2,C,,joint,60,0.5207439064979553,0.6680933833122253
0,2,C,,finetune,1,0.5622630715370178,0.6654379963874817
0,2,C,,finetune,2,0.5401589274406433,0.6632287502288818
0,2,C,,finetune,3,0.5406203866004944,0.6620886921882629
0,2,C,,finetune,4,0.5532992482185364,0.6557074785232544
0,2,C,,finetune,5,0.5407838225364685,0.6547349095344543
0,2,C,,finetune,6,0.5479579567909241,0.6568359136581421
0,2,C,,finetune,7,0.5326096415519714,0.6571444272994995
0,2,C,,finetune,8,0.5235064625740051,0.6587963700294495
0,2,C,,finetune,9,0.5267978310585022,0.6579232215881348
0,2,C,,finetune,10,0.5523216128349304,0.6563501954078674
0,2,C,,finetune,11,0.5243077278137207,0.6526221036911011
0,2,C,,finetune,12,0.5244570970535278,0.6549662947654724
0,2,C,,finetune,13,0.5312077403068542,0.6575127840042114
0,2,C,,finetune,14,0.5238469243049622,0.658515214920044
0,2,C,,finetune,15,0.5216065645217896,0.6590669751167297
0,2,C,,finetune,16,0.5618623495101929,0.6574410796165466
0,2,C,,finetune,17,0.5264813303947449,0.6567907929420471
0,2,C,,finetune,18,0.5296321511268616,0.6592642664909363
0,2,C,,finetune,19,0.5260988473892212,0.6593478322029114
0,2,C,,finetune,20,0.5298048853874207,0.6573020815849304
0,2,C,,finetune,21,0.5209240317344666,0.6573626399040222
0,2,C,,finetune,22,0.5177616477012634,0.6592061519622803
0,2,C,,finetune,23,0.5247319936752319,0.6615511178970337
0,2,C,,finetune,24,0.5234347581863403,0.6617092490196228
0,2,C,,finetune,25,0.5241987109184265,0.6622612476348877
0,2,C,,finetune,26,0.9029890894889832,0.6561748385429382
0,2,C,,finetune,27,0.5192155838012695,0.6538262367248535
0,2,C,,finetune,28,0.5188535451889038,0.6557449102401733
0,2,C,,finetune,29,0.5280870199203491,0.6580761671066284
0,2,C,,finetune,30,0.5177856087684631,0.6580761671066284
0,2,C,,finetune,31,0.5439521670341492,0.6595171689987183
0,2,C,,finetune,32,0.5217242240905762,0.6606009602546692
0,2,C,,finetune,33,0.5551515817642212,0.6588963270187378
0,2,C,,finetune,34,0.5293808579444885,0.6575022339820862
0,2,C,,finetune,35,0.5214991569519043,0.6570354104042053
0,2,C,,finetune,36,0.5295294523239136,0.6579554080963135
0,2,C,,finetune,37,0.5284421443939209,0.659599244594574
0,2,C,,finetune,38,0.5292819142341614,0.6591450572013855
0,2,C,,finetune,39,0.5218105912208557,0.6606122255325317
0,2,C,,finetune,40,0.5167860984802246,0.6605764031410217
0,2,M,,warmup,1,0.7427486777305603,0.5
0,2,M,,warmup,2,0.5193097591400146,0.5
0,2,M,,warmup,3,0.4853343069553375,0.5
0,2,M,,warmup,4,0.49662667512893677,0.5
0,2,M,,warmup,5,0.5007339715957642,0.5
0,2,M,,warmup,6,0.506831169128418,0.5
0,2,M,,warmup,7,0.46230676770210266,0.5
0,2,M,,warmup,8,0.5180887579917908,0.5
0,2,M,,warmup,9,0.4902009963989258,0.5
0,2,M,,warmup,10,0.5121171474456787,0.5
0,2,M,,joint,1,1.5318913459777832,0.7707988619804382
0,2,M,,joint,2,1.0344877243041992,0.8102408051490784
0,2,M,,joint,3,0.9391984343528748,0.8197355270385742
0,2,M,,joint,4,0.9072238802909851,0.8096068501472473
0,2,M,,joint,5,0.8936113715171814,0.8229549527168274
0,2,M,,joint,6,0.8602042198181152,0.8200350999832153
0,2,M,,joint,7,0.8474302291870117,0.8247725963592529
0,2,M,,joint,8,0.8255135416984558,0.8169244527816772
0,2,M,,joint,9,0.8241696357727051,0.8152966499328613
0,2,M,,joint,10,0.8091375827789307,0.8249243497848511
0,2,M,,joint,11,0.8232030272483826,0.8204538226127625
0,2,M,,joint,12,0.8192462921142578,0.8294271230697632
0,2,M,,joint,13,0.801021933555603,0.8192265033721924
0,2,M,,joint,14,0.7959378361701965,0.825040340423584
0,2,M,,joint,15,0.7988768815994263,0.8176257610321045
0,2,M,,joint,16,0.7868791222572327,0.8341867923736572
0,2,M,,joint,17,0.7819093465805054,0.83221834897995
0,2,M,,joint,18,0.7860984802246094,0.8244913220405579
0,2,M,,joint,19,0.7910121083259583,0.8174993395805359
0,2,M,,joint,20,0.7700239419937134,0.8213768005371094
0,2,M,,joint,21,0.7707945108413696,0.8285565376281738
0,2,M,,joint,22,0.7658125758171082,0.8134304881095886
0,2,M,,joint,23,0.7709150314331055,0.8168371319770813
0,2,M,,joint,24,0.7579166889190674,0.8240801095962524
0,2,M,,joint,25,0.7559356093406677,0.8079681992530823
0,2,M,,joint,26,0.7486312389373779,0.8254770040512085
0,2,M,,joint,27,0.7407163381576538,0.8201526999473572
0,2,M,,joint,28,0.7517577409744263,0.8062403202056885
0,2,M,,joint,29,0.7415985465049744,0.8185570240020752
0,2,M,,joint,30,0.737125813961029,0.8243042826652527
0,2,M,,finetune,1,0.9955019950866699,0.8356782793998718
0,2,M,,finetune,2,0.7887523770332336,0.8537842035293579
0,2,M,,finetune,3,0.7268297672271729,0.8654351830482483
0,2,M,,finetune,4,0.6902396082878113,0.8708575367927551
0,2,M,,finetune,5,0.6697810292243958,0.8736973404884338
0,2,M,,finetune,6,0.6629850268363953,0.8743478655815125
0,2,M,,finetune,7,0.6344853043556213,0.8828779458999634
0,2,M,,finetune,8,0.6286208629608154,0.8853884935379028
0,2,M,,finetune,9,0.6148818731307983,0.8889392614364624
0,2,M,,finetune,10,0.6031120419502258,0.8883578777313232
0,2,M,,finetune,11,0.5978941917419434,0.892047643661499
0,2,M,,finetune,12,0.6015987396240234,0.8910809755325317
0,2,M,,finetune,13,0.596177875995636,0.8895964622497559
0,2,M,,finetune,14,0.5786570906639099,0.8969348669052124
0,2,M,,finetune,15,0.5829190015792847,0.8937363028526306
0,2,M,,finetune,16,0.5713559985160828,0.8997576236724854
0,2,M,,finetune,17,0.5666620135307312,0.8999482989311218
0,2,M,,finetune,18,0.5610738396644592,0.9002825617790222
0,2,M,,finetune,19,0.5584341883659363,0.9015048742294312
0,2,M,,finetune,20,0.556343674659729,0.9019641280174255
0,2,S,5.0,warmup,1,0.5774409770965576,0.5
0,2,S,5.0,warmup,2,0.2765769362449646,0.5
0,2,S,5.0,warmup,3,0.19997529685497284,0.5
0,2,S,5.0,warmup,4,0.1830056607723236,0.5
0,2,S,5.0,warmup,5,0.22048068046569824,0.5
0,2,S,5.0,warmup,6,0.1670767068862915,0.5
0,2,S,5.0,warmup,7,0.1449684500694275,0.5
0,2,S,5.0,warmup,8,0.1350061595439911,0.5
0,2,S,5.0,warmup,9,0.1867632418870926,0.5
0,2,S,5.0,warmup,10,0.17327503859996796,0.5
0,2,S,5.0,joint,1,1.4342371225357056,0.6773070096969604
0,2,S,5.0,joint,2,0.9220007658004761,0.7837393283843994
0,2,S,5.0,joint,3,0.7919378876686096,0.8063794374465942
0,2,S,5.0,joint,4,0.7432262301445007,0.8238736987113953
0,2,S,5.0,joint,5,0.7195485830307007,0.8186034560203552
0,2,S,5.0,joint,6,0.7013753652572632,0.8222944736480713
0,2,S,5.0,joint,7,0.693040132522583,0.8258342742919922
0,2,S,5.0,joint,8,0.6759658455848694,0.8391528725624084
0,2,S,5.0,joint,9,0.6592711210250854,0.825650155544281
0,2,S,5.0,joint,10,0.6573821902275085,0.8366024494171143
0,2,S,5.0,joint,11,0.6553254723548889,0.8385796546936035
0,2,S,5.0,joint,12,0.648860514163971,0.8273943066596985
0,2,S,5.0,joint,13,0.6558941006660461,0.8375257849693298
0,2,S,5.0,joint,14,0.6399537920951843,0.8413029313087463
0,2,S,5.0,joint,15,0.6416079998016357,0.8391675353050232
0,2,S,5.0,joint,16,0.6349346041679382,0.8383508920669556
0,2,S,5.0,joint,17,0.6403099894523621,0.8440671563148499
0,2,S,5.0,joint,18,0.6381092071533203,0.8299731016159058
0,2,S,5.0,joint,19,0.6299594640731812,0.8448384404182434
0,2,S,5.0,joint,20,0.6312176585197449,0.8351225852966309
0,2,S,5.0,joint,21,0.6259539723396301,0.8373855948448181
0,2,S,5.0,joint,22,0.6307170987129211,0.8429819345474243
0,2,S,5.0,joint,23,0.6281651854515076,0.8419790267944336
0,2,S,5.0,joint,24,0.6131519079208374,0.8357104063034058
0,2,S,5.0,joint,25,0.6244133710861206,0.8484073877334595
0,2,S,5.0,joint,26,0.6207295656204224,0.844611406326294
0,2,S,5.0,joint,27,0.6133706569671631,0.8459246158599854
0,2,S,5.0,joint,28,0.6209059953689575,0.8353621363639832
0,2,S,5.0,joint,29,0.6151072382926941,0.8393422961235046
0,2,S,5.0,joint,30,0.6095473766326904,0.8329859375953674
0,2,S,5.0,finetune,1,0.8289799094200134,0.8239495158195496
0,2,S,5.0,finetune,2,0.6659177541732788,0.8430130481719971
0,2,S,5.0,finetune,3,0.6446831822395325,0.854972243309021
0,2,S,5.0,finetune,4,0.6132047772407532,0.8629856705665588
0,2,S,5.0,finetune,5,0.602648138999939,0.8699057102203369
0,2,S,5.0,finetune,6,0.576906681060791,0.8753944635391235
0,2,S,5.0,finetune,7,0.5808044075965881,0.8747533559799194
0,2,S,5.0,finetune,8,0.5679362416267395,0.8809452652931213
0,2,S,5.0,finetune,9,0.5647615194320679,0.8772371411323547
0,2,S,5.0,finetune,10,0.5578653216362,0.8867815136909485
0,2,S,5.0,finetune,11,0.5548375248908997,0.8902623653411865
0,2,S,5.0,finetune,12,0.5494715571403503,0.8860182762145996
0,2,S,5.0,finetune,13,0.5539224147796631,0.8865460753440857
0,2,S,5.0,finetune,14,0.5412282943725586,0.8927536010742188
0,2,S,5.0,finetune,15,0.5404512882232666,0.8932722806930542
0,2,S,5.0,finetune,16,0.5362131595611572,0.897525429725647
0,2,S,5.0,finetune,17,0.5346004962921143,0.8985394835472107
0,2,S,5.0,finetune,18,0.5301709771156311,0.8934469819068909
0,2,S,5.0,finetune,19,0.5272567272186279,0.9003003239631653
0,2,S,5.0,finetune,20,0.528927206993103,0.899825930595398
1,2,C,,warmup,1,1.637997031211853,0.5
1,2,C,,warmup,2,0.1351248323917389,0.5
1,2,C,,warmup,3,0.021868662908673286,0.5
1,2,C,,warmup,4,0.004861908499151468,0.5
1,2,C,,warmup,5,0.003312665969133377,0.5
1,2,C,,warmup,6,0.001702184439636767,0.5
1,2,C,,warmup,7,0.0011307243257761002,0.5
1,2,C,,warmup,8,0.0009265693952329457,0.5
1,2,C,,warmup,9,0.0008132403017953038,0.5
1,2,C,,warmup,10,0.0008486909791827202,0.5
1,2,C,,warmup,11,0.000684699509292841,0.5
1,2,C,,warmup,12,0.0005396588821895421,0.5
1,2,C,,warmup,13,0.0007085290853865445,0.5
1,2,C,,warmup,14,0.0006179626216180623,0.5
1,2,C,,warmup,15,0.0006776966620236635,0.5
1,2,C,,warmup,16,0.0006824412266723812,0.5
1,2,C,,warmup,17,0.0005797090125270188,0.5
1,2,C,,warmup,18,0.0006689277361147106,0.5
1,2,C,,warmup,19,0.0005613289540633559,0.5
1,2,C,,warmup,20,0.0005582454614341259,0.5
1,2,C,,joint,1,1.549991488456726,0.5048357844352722
1,2,C,,joint,2,1.0727458000183105,0.5266121625900269
1,2,C,,joint,3,0.669093668460846,0.5601705312728882
1,2,C,,joint,4,0.7622034549713135,0.5888442993164062
1,2,C,,joint,5,0.8019511699676514,0.5989938378334045
1,2,C,,joint,6,0.6498896479606628,0.5976879000663757
1,2,C,,joint,7,0.6917892694473267,0.5941876769065857
1,2,C,,joint,8,0.7062905430793762,0.5931801199913025
1,2,C,,joint,9,0.6404125690460205,0.5943976044654846
1,2,C,,joint,10,0.6565563082695007,0.5971237421035767
1,2,C,,joint,11,0.6318541169166565,0.5985151529312134
1,2,C,,joint,12,0.6251815557479858,0.5978218913078308
1,2,C,,joint,13,0.5781013369560242,0.6007559299468994
1,2,C,,joint,14,0.6164529323577881,0.6072344779968262
1,2,C,,joint,15,0.598163902759552,0.6094861030578613
1,2,C,,joint,16,0.6055014729499817,0.6098423600196838
1,2,C,,joint,17,0.5897403359413147,0.6090776324272156
1,2,C,,joint,18,0.5932909250259399,0.6084693074226379
1,2,C,,joint,19,0.5954867005348206,0.6085334420204163
1,2,C,,joint,20,0.5739330649375916,0.6108927130699158
1,2,C,,joint,21,0.5835997462272644,0.6126177310943604
1,2,C,,joint,22,0.5725532174110413,0.6137394905090332
1,2,C,,joint,23,0.5514554381370544,0.614680290222168
1,2,C,,joint,24,0.5682579874992371,0.6149417757987976
1,2,C,,joint,25,0.5854368805885315,0.6147545576095581
1,2,C,,joint,26,0.5868245959281921,0.6155489683151245
1,2,C,,joint,27,0.5561691522598267,0.6185552477836609
1,2,C,,joint,28,0.5710347294807434,0.6175748705863953
1,2,C,,joint,29,0.570753276348114,0.6194173097610474
1,2,C,,joint,30,0.570750892162323,0.6221575140953064
1,2,C,,joint,31,0.5542867183685303,0.6220736503601074
1,2,C,,joint,32,0.5501994490623474,0.6273154020309448
1,2,C,,joint,33,0.567540168762207,0.6269042491912842
1,2,C,,joint,34,0.5570346117019653,0.6274454593658447
1,2,C,,joint,35,0.5390288829803467,0.6272841691970825
1,2,C,,joint,36,0.5399231314659119,0.6311379671096802
1,2,C,,joint,37,0.5523213148117065,0.6313812732696533
1,2,C,,joint,38,0.5485410690307617,0.6322016716003418
1,2,C,,joint,39,0.5349137783050537,0.6333558559417725
1,2,C,,joint,40,0.5608773231506348,0.6340043544769287
1,2,C,,joint,41,0.5450657606124878,0.6335140466690063
1,2,C,,joint,42,0.5464699864387512,0.634342610836029
1,2,C,,joint,43,0.5374593138694763,0.6365025639533997
1,2,C,,joint,44,0.5429274439811707,0.6391515135765076
1,2,C,,joint,45,0.5380614399909973,0.6407749652862549
1,2,C,,joint,46,0.5542994141578674,0.642263650894165
1,2,C,,joint,47,0.5462381839752197,0.6398219466209412
1,2,C,,joint,48,0.5533850789070129,0.6388182044029236
1,2,C,,joint,49,0.5424604415893555,0.6385864615440369
1,2,C,,joint,50,0.5370779633522034,0.6431240439414978
1,2,C,,joint,51,0.5764594674110413,0.6477895975112915
1,2,C,,joint,52,0.5336661338806152,0.6458969712257385
1,2,C,,joint,53,0.5588346123695374,0.6438868045806885
1,2,C,,joint,54,0.5620324015617371,0.6442662477493286
1,2,C,,joint,55,0.536228358745575,0.64495450258255
1,2,C,,joint,56,0.5297707915306091,0.6470986604690552
1,2,C,,joint,57,0.5385774374008179,0.6469739079475403
1,2,C,,joint,58,0.5252169370651245,0.6505729556083679
1,2,C,,joint,59,0.5386502146720886,0.6536198854446411
1,2,C,,joint,60,0.5334733724594116,0.6576659083366394
1,2,C,,finetune,1,0.5611927509307861,0.653694212436676
1,2,C,,finetune,2,0.5440282821655273,0.6519192457199097
1,2,C,,finetune,3,0.5297714471817017,0.6516200304031372
1,2,C,,finetune,4,0.5483401417732239,0.6490564346313477
1,2,C,,finetune,5,0.5264215469360352,0.6469642519950867
1,2,C,,finetune,6,0.5229788422584534,0.6470823884010315
1,2,C,,finetune,7,0.5237271785736084,0.6462066769599915
1,2,C,,finetune,8,0.5316535234451294,0.6499461531639099
1,2,C,,finetune,9,0.5440636277198792,0.6519486308097839
1,2,C,,finetune,10,0.5442736744880676,0.6515817642211914
1,2,C,,finetune,11,0.5713083148002625,0.6468428373336792
1,2,C,,finetune,12,0.5330862998962402,0.6434613466262817
1,2,C,,finetune,13,0.526637613773346,0.643882155418396
1,2,C,,finetune,14,0.5299404859542847,0.645355761051178
1,2,C,,finetune,15,0.5274854302406311,0.6463193297386169
1,2,C,,finetune,16,0.5380380749702454,0.6470352411270142
1,2,C,,finetune,17,0.520429253578186,0.6462982296943665
1,2,C,,finetune,18,0.5264819264411926,0.6473677158355713
1,2,C,,finetune,19,0.5351165533065796,0.6496232748031616
1,2,C,,finetune,20,0.5263274312019348,0.6497234106063843
1,2,C,,finetune,21,0.5412154197692871,0.6491016745567322
1,2,C,,finetune,22,0.5244984030723572,0.6493347883224487
1,2,C,,finetune,23,0.5419228672981262,0.6510657668113708
1,2,C,,finetune,24,0.5217137932777405,0.6483827233314514
1,2,C,,finetune,25,0.5247780084609985,0.6487174034118652
1,2,C,,finetune,26,1.018279790878296,0.6446955800056458
1,2,C,,finetune,27,0.5175542831420898,0.6437326073646545
1,2,C,,finetune,28,0.5186699628829956,0.6430696249008179
1,2,C,,finetune,29,0.5213267803192139,0.6473772525787354
1,2,C,,finetune,30,0.5146260261535645,0.6504390835762024
1,2,C,,finetune,31,0.523944079875946,0.6500371098518372
1,2,C,,finetune,32,0.516976535320282,0.6506308317184448
1,2,C,,finetune,33,0.5226568579673767,0.6481924057006836
1,2,C,,finetune,34,0.5202950835227966,0.6463316082954407
1,2,C,,finetune,35,0.5105471014976501,0.6469185948371887
1,2,C,,finetune,36,0.5201994776725769,0.6504650115966797
1,2,C,,finetune,37,0.5233554244041443,0.6517153382301331
1,2,C,,finetune,38,0.5216770172119141,0.6511320471763611
1,2,C,,finetune,39,0.5149115324020386,0.6514354348182678
1,2,C,,finetune,40,0.526289165019989,0.6515204906463623
1,2,M,,warmup,1,0.6286686658859253,0.5
1,2,M,,warmup,2,0.433193564414978,0.5
1,2,M,,warmup,3,0.41831454634666443,0.5
1,2,M,,warmup,4,0.45325344800949097,0.5
1,2,M,,warmup,5,0.4054151177406311,0.5
1,2,M,,warmup,6,0.40148958563804626,0.5
1,2,M,,warmup,7,0.4020453691482544,0.5
1,2,M,,warmup,8,0.3808426856994629,0.5
1,2,M,,warmup,9,0.3812287151813507,0.5
1,2,M,,warmup,10,0.42496368288993835,0.5
1,2,M,,joint,1,1.6267999410629272,0.761983335018158
1,2,M,,joint,2,1.0369586944580078,0.805325984954834
1,2,M,,joint,3,0.9056484699249268,0.8291143178939819
1,2,M,,joint,4,0.8989652395248413,0.8266000151634216
1,2,M,,joint,5,0.8398260474205017,0.8387187719345093
1,2,M,,joint,6,0.8320754766464233,0.8431386947631836
1,2,M,,joint,7,0.7922051548957825,0.8309380412101746
1,2,M,,joint,8,0.8084455728530884,0.8329371213912964
1,2,M,,joint,9,0.7866910696029663,0.8328666687011719
1,2,M,,joint,10,0.7865452766418457,0.8422640562057495
1,2,M,,joint,11,0.8032565116882324,0.8263278007507324
1,2,M,,joint,12,0.7737877368927002,0.8290022611618042
1,2,M,,joint,13,0.7684962153434753,0.8380855321884155
1,2,M,,joint,14,0.7677807807922363,0.8512004613876343
1,2,M,,joint,15,0.7525191307067871,0.8402137160301208
1,2,M,,joint,16,0.7636574506759644,0.8403912782669067
1,2,M,,joint,17,0.7547956109046936,0.8197776079177856
1,2,M,,joint,18,0.748542308807373,0.8386064171791077
1,2,M,,joint,19,0.7422767877578735,0.8348740339279175
1,2,M,,joint,20,0.7390680909156799,0.8256871104240417
1,2,M,,joint,21,0.7248755693435669,0.8322044610977173
1,2,M,,joint,22,0.7249687910079956,0.8379858136177063
1,2,M,,joint,23,0.730198323726654,0.8387958407402039
1,2,M,,joint,24,0.7350829243659973,0.8294451236724854
1,2,M,,joint,25,0.7195371389389038,0.8327654004096985
1,2,M,,joint,26,0.7241995930671692,0.8311486840248108
1,2,M,,joint,27,0.7062040567398071,0.8426797389984131
1,2,M,,joint,28,0.7038354873657227,0.8358070254325867
1,2,M,,joint,29,0.7212052345275879,0.8112522959709167
1,2,M,,joint,30,0.7031778693199158,0.8406933546066284
1,2,M,,finetune,1,0.8921261429786682,0.8534685373306274
1,2,M,,finetune,2,0.753046989440918,0.8632798194885254
1,2,M,,finetune,3,0.6952590942382812,0.8695698976516724
1,2,M,,finetune,4,0.6604450941085815,0.8778613209724426
1,2,M,,finetune,5,0.64747554063797,0.8821792006492615
1,2,M,,finetune,6,0.6395204663276672,0.8835332989692688
1,2,M,,finetune,7,0.6043066382408142,0.8915395736694336
1,2,M,,finetune,8,0.6014131307601929,0.8931912183761597
1,2,M,,finetune,9,0.5872149467468262,0.89165198802948
1,2,M,,finetune,10,0.5900534391403198,0.8976556062698364
1,2,M,,finetune,11,0.576682984828949,0.900414228439331
1,2,M,,finetune,12,0.5779358148574829,0.897285521030426
1,2,M,,finetune,13,0.5730571150779724,0.8987807035446167
1,2,M,,finetune,14,0.5689035654067993,0.9028040766716003
1,2,M,,finetune,15,0.5624728202819824,0.9011138677597046
1,2,M,,finetune,16,0.5562095642089844,0.9023652672767639
1,2,M,,finetune,17,0.5538351535797119,0.9026420712471008
1,2,M,,finetune,18,0.5491671562194824,0.9072003364562988
1,2,M,,finetune,19,0.5434905886650085,0.9055675864219666
1,2,M,,finetune,20,0.5468538999557495,0.9062386751174927
1,2,S,5.0,warmup,1,0.4873717725276947,0.5
1,2,S,5.0,warmup,2,0.240484356880188,0.5
1,2,S,5.0,warmup,3,0.1879938691854477,0.5
1,2,S,5.0,warmup,4,0.179362952709198,0.5
1,2,S,5.0,warmup,5,0.15203438699245453,0.5
1,2,S,5.0,warmup,6,0.17321299016475677,0.5
1,2,S,5.0,warmup,7,0.15213371813297272,0.5
1,2,S,5.0,warmup,8,0.131386399269104,0.5
1,2,S,5.0,warmup,9,0.11639752238988876,0.5
1,2,S,5.0,warmup,10,0.11201022565364838,0.5
1,2,S,5.0,joint,1,1.4097918272018433,0.6903324723243713
1,2,S,5.0,joint,2,0.9642372727394104,0.7687900066375732
1,2,S,5.0,joint,3,0.807417631149292,0.798498809337616
1,2,S,5.0,joint,4,0.7599719762802124,0.8174068927764893
1,2,S,5.0,joint,5,0.6875099539756775,0.8410959839820862
1,2,S,5.0,joint,6,0.6856070160865784,0.8342318534851074
1,2,S,5.0,joint,7,0.6586452126502991,0.8357524871826172
1,2,S,5.0,joint,8,0.6461439728736877,0.8512545824050903
1,2,S,5.0,joint,9,0.6407933831214905,0.8339769244194031
1,2,S,5.0,joint,10,0.6296798586845398,0.8317968845367432
1,2,S,5.0,joint,11,0.6532097458839417,0.8424385786056519
1,2,S,5.0,joint,12,0.6509824395179749,0.8413044810295105
1,2,S,5.0,joint,13,0.6312490701675415,0.8394346833229065
1,2,S,5.0,joint,14,0.6207107305526733,0.8422404527664185
1,2,S,5.0,joint,15,0.6237877607345581,0.8338649868965149
1,2,S,5.0,joint,16,0.6184023022651672,0.8450939059257507
1,2,S,5.0,joint,17,0.6256903409957886,0.8420921564102173
1,2,S,5.0,joint,18,0.6129308938980103,0.8392602801322937
1,2,S,5.0,joint,19,0.6155358552932739,0.8417501449584961
1,2,S,5.0,joint,20,0.6193706393241882,0.8369070291519165
1,2,S,5.0,joint,21,0.608493447303772,0.8374069333076477
1,2,S,5.0,joint,22,0.6113809943199158,0.8389362096786499
1,2,S,5.0,joint,23,0.610121488571167,0.839070200920105
1,2,S,5.0,joint,24,0.609898030757904,0.844163715839386
1,2,S,5.0,joint,25,0.6009647250175476,0.8524793982505798
1,2,S,5.0,joint,26,0.6069662570953369,0.8384835720062256
1,2,S,5.0,joint,27,0.6033643484115601,0.8412556648254395
1,2,S,5.0,joint,28,0.6047793626785278,0.834526777267456
1,2,S,5.0,joint,29,0.6119372248649597,0.8364582061767578
1,2,S,5.0,joint,30,0.6027431488037109,0.836294949054718
1,2,S,5.0,finetune,1,0.7522562742233276,0.8343409895896912
1,2,S,5.0,finetune,2,0.6460241675376892,0.8498600125312805
